public|clutches|uq_clutches_instance_code|CREATE UNIQUE INDEX uq_clutches_instance_code ON public.clutches USING btree (clutch_instance_code) WHERE (clutch_instance_code IS NOT NULL)
public|clutches|uq_clutches_planned_by_date|CREATE UNIQUE INDEX uq_clutches_planned_by_date ON public.clutches USING btree (planned_cross_id, date_birth)
public|clutches|uq_clutches_run_code|CREATE UNIQUE INDEX uq_clutches_run_code ON public.clutches USING btree (cross_instance_id, COALESCE(clutch_code, ''::text))
public|container_status_history|container_status_history_pkey|CREATE UNIQUE INDEX container_status_history_pkey ON public.container_status_history USING btree (id)
public|container_status_history|idx_csh_changed_at|CREATE INDEX idx_csh_changed_at ON public.container_status_history USING btree (changed_at)
public|container_status_history|idx_csh_container|CREATE INDEX idx_csh_container ON public.container_status_history USING btree (container_id)
public|containers|containers_pkey|CREATE UNIQUE INDEX containers_pkey ON public.containers USING btree (id)
public|containers|idx_containers_created_desc|CREATE INDEX idx_containers_created_desc ON public.containers USING btree (created_at DESC)
public|containers|idx_containers_request_id|CREATE INDEX idx_containers_request_id ON public.containers USING btree (request_id)
public|containers|idx_containers_type_status|CREATE INDEX idx_containers_type_status ON public.containers USING btree (container_type, status)
public|containers|ix_containers_id|CREATE INDEX ix_containers_id ON public.containers USING btree (id)
public|containers|uq_containers_tank_code|CREATE UNIQUE INDEX uq_containers_tank_code ON public.containers USING btree (tank_code) WHERE (tank_code IS NOT NULL)
public|containers|uq_tank_code|CREATE UNIQUE INDEX uq_tank_code ON public.containers USING btree (tank_code)
public|cross_instances|cross_instances_pkey|CREATE UNIQUE INDEX cross_instances_pkey ON public.cross_instances USING btree (id)
public|cross_instances|idx_cross_instances_cross_id|CREATE INDEX idx_cross_instances_cross_id ON public.cross_instances USING btree (cross_id)
public|cross_instances|idx_cross_instances_father_tank_id|CREATE INDEX idx_cross_instances_father_tank_id ON public.cross_instances USING btree (father_tank_id)
public|cross_instances|idx_cross_instances_mother_tank_id|CREATE INDEX idx_cross_instances_mother_tank_id ON public.cross_instances USING btree (mother_tank_id)
public|cross_instances|idx_xi_cross_id|CREATE INDEX idx_xi_cross_id ON public.cross_instances USING btree (cross_id)
public|cross_instances|idx_xi_father_tank_id|CREATE INDEX idx_xi_father_tank_id ON public.cross_instances USING btree (father_tank_id)
public|cross_instances|idx_xi_mother_tank_id|CREATE INDEX idx_xi_mother_tank_id ON public.cross_instances USING btree (mother_tank_id)
public|cross_instances|ix_ci_cross_id|CREATE INDEX ix_ci_cross_id ON public.cross_instances USING btree (cross_id)
public|cross_instances|ix_cross_instances_clutch_birthday|CREATE INDEX ix_cross_instances_clutch_birthday ON public.cross_instances USING btree (clutch_birthday)
public|cross_instances|ix_cross_instances_cross_id|CREATE INDEX ix_cross_instances_cross_id ON public.cross_instances USING btree (cross_id)
public|cross_instances|ix_cross_instances_father_id|CREATE INDEX ix_cross_instances_father_id ON public.cross_instances USING btree (father_tank_id)
public|cross_instances|ix_cross_instances_mother_id|CREATE INDEX ix_cross_instances_mother_id ON public.cross_instances USING btree (mother_tank_id)
public|cross_parent_aliases|cross_parent_aliases_pkey|CREATE UNIQUE INDEX cross_parent_aliases_pkey ON public.cross_parent_aliases USING btree (parent_code)
public|cross_plan_genotype_alleles|cross_plan_genotype_alleles_pkey|CREATE UNIQUE INDEX cross_plan_genotype_alleles_pkey ON public.cross_plan_genotype_alleles USING btree (id)
public|cross_plan_genotype_alleles|cross_plan_genotype_alleles_plan_id_transgene_base_code_all_key|CREATE UNIQUE INDEX cross_plan_genotype_alleles_plan_id_transgene_base_code_all_key ON public.cross_plan_genotype_alleles USING btree (plan_id, transgene_base_code, allele_number)
public|cross_plan_genotype_alleles|idx_cpga_plan|CREATE INDEX idx_cpga_plan ON public.cross_plan_genotype_alleles USING btree (plan_id)
public|cross_plan_genotype_alleles|idx_cross_plan_genotype_alleles_base_allele|CREATE INDEX idx_cross_plan_genotype_alleles_base_allele ON public.cross_plan_genotype_alleles USING btree (transgene_base_code, allele_number)
public|cross_plan_runs|cross_plan_runs_pkey|CREATE UNIQUE INDEX cross_plan_runs_pkey ON public.cross_plan_runs USING btree (id)
public|cross_plan_runs|cross_plan_runs_plan_id_seq_key|CREATE UNIQUE INDEX cross_plan_runs_plan_id_seq_key ON public.cross_plan_runs USING btree (plan_id, seq)
public|cross_plan_runs|idx_cpr_plan_id|CREATE INDEX idx_cpr_plan_id ON public.cross_plan_runs USING btree (plan_id)
public|cross_plan_runs|idx_cpr_tank_a_id|CREATE INDEX idx_cpr_tank_a_id ON public.cross_plan_runs USING btree (tank_a_id)
public|cross_plan_runs|idx_cpr_tank_b_id|CREATE INDEX idx_cpr_tank_b_id ON public.cross_plan_runs USING btree (tank_b_id)
public|cross_plan_runs|idx_cross_plan_runs_date|CREATE INDEX idx_cross_plan_runs_date ON public.cross_plan_runs USING btree (planned_date)
public|cross_plan_runs|idx_cross_plan_runs_plan|CREATE INDEX idx_cross_plan_runs_plan ON public.cross_plan_runs USING btree (plan_id)
public|cross_plan_runs|idx_cross_plan_runs_tank_a_id|CREATE INDEX idx_cross_plan_runs_tank_a_id ON public.cross_plan_runs USING btree (tank_a_id)
public|cross_plan_runs|idx_cross_plan_runs_tank_b_id|CREATE INDEX idx_cross_plan_runs_tank_b_id ON public.cross_plan_runs USING btree (tank_b_id)
public|cross_plan_treatments|cross_plan_treatments_pkey|CREATE UNIQUE INDEX cross_plan_treatments_pkey ON public.cross_plan_treatments USING btree (id)
public|cross_plan_treatments|idx_cpt_plan|CREATE INDEX idx_cpt_plan ON public.cross_plan_treatments USING btree (plan_id)
public|cross_plan_treatments|idx_cpt_plan_id|CREATE INDEX idx_cpt_plan_id ON public.cross_plan_treatments USING btree (plan_id)
public|cross_plan_treatments|idx_cpt_plasmid|CREATE INDEX idx_cpt_plasmid ON public.cross_plan_treatments USING btree (plasmid_id)
public|cross_plan_treatments|idx_cpt_plasmid_id|CREATE INDEX idx_cpt_plasmid_id ON public.cross_plan_treatments USING btree (plasmid_id)
public|cross_plan_treatments|idx_cpt_rna|CREATE INDEX idx_cpt_rna ON public.cross_plan_treatments USING btree (rna_id)
public|cross_plan_treatments|idx_cpt_rna_id|CREATE INDEX idx_cpt_rna_id ON public.cross_plan_treatments USING btree (rna_id)
public|cross_plans|cross_plans_pkey|CREATE UNIQUE INDEX cross_plans_pkey ON public.cross_plans USING btree (id)
public|cross_plans|idx_cp_father_fish_id|CREATE INDEX idx_cp_father_fish_id ON public.cross_plans USING btree (father_fish_id)
public|cross_plans|idx_cp_mother_fish_id|CREATE INDEX idx_cp_mother_fish_id ON public.cross_plans USING btree (mother_fish_id)
public|cross_plans|idx_cp_tank_a_id|CREATE INDEX idx_cp_tank_a_id ON public.cross_plans USING btree (tank_a_id)
public|cross_plans|idx_cp_tank_b_id|CREATE INDEX idx_cp_tank_b_id ON public.cross_plans USING btree (tank_b_id)
public|cross_plans|idx_cross_plans_created_by|CREATE INDEX idx_cross_plans_created_by ON public.cross_plans USING btree (created_by)
public|cross_plans|idx_cross_plans_day_father|CREATE INDEX idx_cross_plans_day_father ON public.cross_plans USING btree (plan_date, father_fish_id)
public|cross_plans|idx_cross_plans_day_mother|CREATE INDEX idx_cross_plans_day_mother ON public.cross_plans USING btree (plan_date, mother_fish_id)
public|cross_plans|idx_cross_plans_father|CREATE INDEX idx_cross_plans_father ON public.cross_plans USING btree (father_fish_id)
public|cross_plans|idx_cross_plans_mother|CREATE INDEX idx_cross_plans_mother ON public.cross_plans USING btree (mother_fish_id)
public|cross_plans|idx_cross_plans_nick|CREATE INDEX idx_cross_plans_nick ON public.cross_plans USING btree (plan_nickname)
public|cross_plans|idx_cross_plans_plan_date|CREATE INDEX idx_cross_plans_plan_date ON public.cross_plans USING btree (plan_date)
public|cross_plans|idx_cross_plans_tank_a|CREATE INDEX idx_cross_plans_tank_a ON public.cross_plans USING btree (tank_a_id)
public|cross_plans|idx_cross_plans_tank_b|CREATE INDEX idx_cross_plans_tank_b ON public.cross_plans USING btree (tank_b_id)
public|cross_plans|idx_cross_plans_title|CREATE INDEX idx_cross_plans_title ON public.cross_plans USING btree (plan_title)
public|cross_plans|uq_cross_plans_unique|CREATE UNIQUE INDEX uq_cross_plans_unique ON public.cross_plans USING btree (plan_date, tank_a_id, tank_b_id)
public|crosses|crosses_pkey|CREATE UNIQUE INDEX crosses_pkey ON public.crosses USING btree (id)
public|crosses|idx_crosses_created_desc|CREATE INDEX idx_crosses_created_desc ON public.crosses USING btree (created_at DESC)
public|crosses|idx_crosses_parents_code|CREATE INDEX idx_crosses_parents_code ON public.crosses USING btree (mother_code, father_code)
public|crosses|ix_crosses_id|CREATE INDEX ix_crosses_id ON public.crosses USING btree (id)
public|crosses|uq_cross_code|CREATE UNIQUE INDEX uq_cross_code ON public.crosses USING btree (cross_code)
public|crosses|uq_crosses_concept_pair|CREATE UNIQUE INDEX uq_crosses_concept_pair ON public.crosses USING btree (upper(TRIM(BOTH FROM mother_code)), upper(TRIM(BOTH FROM father_code)))
public|crosses|uq_crosses_cross_code|CREATE UNIQUE INDEX uq_crosses_cross_code ON public.crosses USING btree (cross_code) WHERE (cross_code IS NOT NULL)
public|fish|fish_fish_code_key|CREATE UNIQUE INDEX fish_fish_code_key ON public.fish USING btree (fish_code)
public|fish|fish_pkey|CREATE UNIQUE INDEX fish_pkey ON public.fish USING btree (id)
public|fish|uq_fish_code|CREATE UNIQUE INDEX uq_fish_code ON public.fish USING btree (fish_code)
public|fish|uq_fish_fish_code|CREATE UNIQUE INDEX uq_fish_fish_code ON public.fish USING btree (fish_code)
public|fish_code_audit|fish_code_audit_pkey|CREATE UNIQUE INDEX fish_code_audit_pkey ON public.fish_code_audit USING btree (id)
public|fish_seed_batches|fish_seed_batches_pkey|CREATE UNIQUE INDEX fish_seed_batches_pkey ON public.fish_seed_batches USING btree (fish_id)
public|fish_seed_batches|idx_fish_seed_batches_fish_id|CREATE INDEX idx_fish_seed_batches_fish_id ON public.fish_seed_batches USING btree (fish_id)
public|fish_seed_batches_map|fish_seed_batches_map_pkey|CREATE UNIQUE INDEX fish_seed_batches_map_pkey ON public.fish_seed_batches_map USING btree (id)
public|fish_seed_batches_map|idx_fsbm_fish_id|CREATE INDEX idx_fsbm_fish_id ON public.fish_seed_batches_map USING btree (fish_id)
public|fish_seed_batches_map|idx_fsbm_logged_at|CREATE INDEX idx_fsbm_logged_at ON public.fish_seed_batches_map USING btree (logged_at DESC)
public|fish_seed_batches_map|idx_fsbm_seed_batch_id|CREATE INDEX idx_fsbm_seed_batch_id ON public.fish_seed_batches_map USING btree (seed_batch_id)
public|fish_seed_batches_map|uq_fsbm_batch_fish|CREATE UNIQUE INDEX uq_fsbm_batch_fish ON public.fish_seed_batches_map USING btree (seed_batch_id, fish_id)
public|fish_seed_batches_map|uq_fsbm_natural|CREATE UNIQUE INDEX uq_fsbm_natural ON public.fish_seed_batches_map USING btree (fish_id, seed_batch_id)
public|fish_tank_memberships|fish_tank_memberships_pkey|CREATE UNIQUE INDEX fish_tank_memberships_pkey ON public.fish_tank_memberships USING btree (id)
public|fish_tank_memberships|idx_ftm_container|CREATE INDEX idx_ftm_container ON public.fish_tank_memberships USING btree (container_id)
public|fish_tank_memberships|idx_ftm_container_id|CREATE INDEX idx_ftm_container_id ON public.fish_tank_memberships USING btree (container_id)
public|fish_tank_memberships|idx_ftm_fish|CREATE INDEX idx_ftm_fish ON public.fish_tank_memberships USING btree (fish_id)
public|fish_tank_memberships|idx_ftm_fish_id|CREATE INDEX idx_ftm_fish_id ON public.fish_tank_memberships USING btree (fish_id)
public|fish_tank_memberships|idx_vfltc_fish|CREATE INDEX idx_vfltc_fish ON public.fish_tank_memberships USING btree (fish_id)
public|fish_tank_memberships|ix_ftm_container|CREATE INDEX ix_ftm_container ON public.fish_tank_memberships USING btree (container_id)
public|fish_tank_memberships|ix_ftm_fish|CREATE INDEX ix_ftm_fish ON public.fish_tank_memberships USING btree (fish_id)
public|fish_tank_memberships|ix_ftm_left_null|CREATE INDEX ix_ftm_left_null ON public.fish_tank_memberships USING btree (left_at)
public|fish_tank_memberships|uq_ftm_fish_open|CREATE UNIQUE INDEX uq_ftm_fish_open ON public.fish_tank_memberships USING btree (fish_id) WHERE (left_at IS NULL)
public|fish_transgene_alleles|fish_transgene_alleles_pkey|CREATE UNIQUE INDEX fish_transgene_alleles_pkey ON public.fish_transgene_alleles USING btree (fish_id, transgene_base_code, allele_number)
public|fish_transgene_alleles|idx_fish_transgene_alleles_base_allele|CREATE INDEX idx_fish_transgene_alleles_base_allele ON public.fish_transgene_alleles USING btree (transgene_base_code, allele_number)
public|fish_transgene_alleles|idx_fish_transgene_alles_base_allele|CREATE INDEX idx_fish_transgene_alles_base_allele ON public.fish_transgene_alleles USING btree (transgene_base_code, allele_number)
public|fish_transgene_alleles|idx_fta_base_allele|CREATE INDEX idx_fta_base_allele ON public.fish_transgene_alleles USING btree (transgene_base_code, allele_number)
public|fish_transgene_alleles|idx_fta_fish_id|CREATE INDEX idx_fta_fish_id ON public.fish_transgene_alleles USING btree (fish_id)
public|fish_transgene_alleles|uq_fta_fish_base|CREATE UNIQUE INDEX uq_fta_fish_base ON public.fish_transgene_alleles USING btree (fish_id, transgene_base_code)
public|fish_year_counters|fish_year_counters_pkey|CREATE UNIQUE INDEX fish_year_counters_pkey ON public.fish_year_counters USING btree (year)
public|injected_plasmid_treatments|idx_ipt_fish_id|CREATE INDEX idx_ipt_fish_id ON public.injected_plasmid_treatments USING btree (fish_id)
public|injected_plasmid_treatments|injected_plasmid_treatments_pkey|CREATE UNIQUE INDEX injected_plasmid_treatments_pkey ON public.injected_plasmid_treatments USING btree (id)
public|injected_plasmid_treatments|uq_ipt_natural|CREATE UNIQUE INDEX uq_ipt_natural ON public.injected_plasmid_treatments USING btree (fish_id, plasmid_id, at_time, amount, units, note)
public|injected_rna_treatments|idx_irt_fish_id|CREATE INDEX idx_irt_fish_id ON public.injected_rna_treatments USING btree (fish_id)
public|injected_rna_treatments|injected_rna_treatments_pkey|CREATE UNIQUE INDEX injected_rna_treatments_pkey ON public.injected_rna_treatments USING btree (id)
public|injected_rna_treatments|ix_injected_rna_treatments_rna|CREATE INDEX ix_injected_rna_treatments_rna ON public.injected_rna_treatments USING btree (rna_id)
public|injected_rna_treatments|uq_irt_natural|CREATE UNIQUE INDEX uq_irt_natural ON public.injected_rna_treatments USING btree (fish_id, rna_id, at_time, amount, units, note)
public|injected_rna_treatments|uq_rna_txn_dedupe|CREATE UNIQUE INDEX uq_rna_txn_dedupe ON public.injected_rna_treatments USING btree (fish_id, rna_id, COALESCE(at_time, '1970-01-01 00:00:00+00'::timestamp with time zone), COALESCE(amount, (0)::numeric), COALESCE(units, ''::text), COALESCE(note, ''::text))
public|label_items|idx_label_items_job_seq|CREATE INDEX idx_label_items_job_seq ON public.label_items USING btree (job_id, seq)
public|label_items|idx_label_items_request|CREATE INDEX idx_label_items_request ON public.label_items USING btree (request_id)
public|label_items|idx_label_items_tank|CREATE INDEX idx_label_items_tank ON public.label_items USING btree (tank_id)
public|label_items|idx_li_job_id|CREATE INDEX idx_li_job_id ON public.label_items USING btree (job_id)
public|label_items|idx_li_request_id|CREATE INDEX idx_li_request_id ON public.label_items USING btree (request_id)
public|label_items|idx_li_tank_id|CREATE INDEX idx_li_tank_id ON public.label_items USING btree (tank_id)
public|label_items|label_items_pkey|CREATE UNIQUE INDEX label_items_pkey ON public.label_items USING btree (id)
public|label_jobs|idx_label_jobs_entity|CREATE INDEX idx_label_jobs_entity ON public.label_jobs USING btree (entity_type, entity_id)
public|label_jobs|idx_label_jobs_requested_by|CREATE INDEX idx_label_jobs_requested_by ON public.label_jobs USING btree (requested_by, requested_at DESC)
public|label_jobs|idx_label_jobs_status|CREATE INDEX idx_label_jobs_status ON public.label_jobs USING btree (status, requested_at DESC)
public|label_jobs|label_jobs_pkey|CREATE UNIQUE INDEX label_jobs_pkey ON public.label_jobs USING btree (id)
public|label_jobs|uq_label_jobs_dedupe|CREATE UNIQUE INDEX uq_label_jobs_dedupe ON public.label_jobs USING btree (dedupe_hash) WHERE (dedupe_hash IS NOT NULL)
public|load_log_fish|idx_load_log_fish_fish_id|CREATE INDEX idx_load_log_fish_fish_id ON public.load_log_fish USING btree (fish_id)
public|load_log_fish|load_log_fish_pkey|CREATE UNIQUE INDEX load_log_fish_pkey ON public.load_log_fish USING btree (id)
public|load_log_fish|uq_load_log_fish_batch_row|CREATE UNIQUE INDEX uq_load_log_fish_batch_row ON public.load_log_fish USING btree (seed_batch_id, row_key)
public|mount_label_seq_day|mount_label_seq_day_pkey|CREATE UNIQUE INDEX mount_label_seq_day_pkey ON public.mount_label_seq_day USING btree (mount_date)
public|mount_seq|mount_seq_pkey|CREATE UNIQUE INDEX mount_seq_pkey ON public.mount_seq USING btree (cross_instance_id)
public|mounts|ix_mounts_code|CREATE INDEX ix_mounts_code ON public.mounts USING btree (mount_code)
public|mounts|ix_mounts_cross_instance_id|CREATE INDEX ix_mounts_cross_instance_id ON public.mounts USING btree (cross_instance_id)
public|mounts|ix_mounts_date|CREATE INDEX ix_mounts_date ON public.mounts USING btree (mount_date)
public|mounts|ix_mounts_mount_date|CREATE INDEX ix_mounts_mount_date ON public.mounts USING btree (mount_date DESC)
public|mounts|ix_mounts_run|CREATE INDEX ix_mounts_run ON public.mounts USING btree (cross_instance_id)
public|mounts|ix_mounts_time_mounted|CREATE INDEX ix_mounts_time_mounted ON public.mounts USING btree (time_mounted DESC)
public|mounts|mounts_pkey|CREATE UNIQUE INDEX mounts_pkey ON public.mounts USING btree (id)
public|mounts|uq_mounts_code|CREATE UNIQUE INDEX uq_mounts_code ON public.mounts USING btree (mount_code)
public|mounts|uq_mounts_label|CREATE UNIQUE INDEX uq_mounts_label ON public.mounts USING btree (mount_label)
public|mounts|uq_mounts_run_seq|CREATE UNIQUE INDEX uq_mounts_run_seq ON public.mounts USING btree (cross_instance_id, seq)
public|mv_fish_search|ux_mv_fish_search_code|CREATE UNIQUE INDEX ux_mv_fish_search_code ON public.mv_fish_search USING btree (fish_code)
public|mv_overview_clutches_daily|ux_mv_overview_clutches_daily_day|CREATE UNIQUE INDEX ux_mv_overview_clutches_daily_day ON public.mv_overview_clutches_daily USING btree (annot_day)
public|mv_overview_crosses_daily|ux_mv_overview_crosses_daily_day|CREATE UNIQUE INDEX ux_mv_overview_crosses_daily_day ON public.mv_overview_crosses_daily USING btree (run_day)
public|mv_overview_fish_daily|ux_mv_overview_fish_daily_day|CREATE UNIQUE INDEX ux_mv_overview_fish_daily_day ON public.mv_overview_fish_daily USING btree (fish_day)
public|mv_overview_mounts_daily|ix_mv_overview_mounts_daily_lasttime|CREATE INDEX ix_mv_overview_mounts_daily_lasttime ON public.mv_overview_mounts_daily USING btree (last_time_mounted DESC)
public|mv_overview_mounts_daily|ux_mv_overview_mounts_daily_day|CREATE UNIQUE INDEX ux_mv_overview_mounts_daily_day ON public.mv_overview_mounts_daily USING btree (mount_day)
public|mv_overview_plasmids_daily|ux_mv_overview_plasmids_daily_day|CREATE UNIQUE INDEX ux_mv_overview_plasmids_daily_day ON public.mv_overview_plasmids_daily USING btree (plasmid_day)
public|mv_overview_tanks_daily|ix_mv_overview_tanks_daily_lastseen|CREATE INDEX ix_mv_overview_tanks_daily_lastseen ON public.mv_overview_tanks_daily USING btree (last_seen_at DESC)
public|mv_overview_tanks_daily|ux_mv_overview_tanks_daily_day|CREATE UNIQUE INDEX ux_mv_overview_tanks_daily_day ON public.mv_overview_tanks_daily USING btree (tank_day)
public|planned_crosses|idx_pc_clutch_id|CREATE INDEX idx_pc_clutch_id ON public.planned_crosses USING btree (clutch_id)
public|planned_crosses|idx_pc_cross_id|CREATE INDEX idx_pc_cross_id ON public.planned_crosses USING btree (cross_id)
public|planned_crosses|idx_pc_cross_instance_id|CREATE INDEX idx_pc_cross_instance_id ON public.planned_crosses USING btree (cross_instance_id)
public|planned_crosses|idx_pc_father_tank_id|CREATE INDEX idx_pc_father_tank_id ON public.planned_crosses USING btree (father_tank_id)
public|planned_crosses|idx_pc_mother_tank_id|CREATE INDEX idx_pc_mother_tank_id ON public.planned_crosses USING btree (mother_tank_id)
public|planned_crosses|idx_planned_crosses_clutch|CREATE INDEX idx_planned_crosses_clutch ON public.planned_crosses USING btree (clutch_id)
public|planned_crosses|idx_planned_crosses_cross_id|CREATE INDEX idx_planned_crosses_cross_id ON public.planned_crosses USING btree (cross_id)
public|planned_crosses|idx_planned_crosses_cross_instance_id|CREATE INDEX idx_planned_crosses_cross_instance_id ON public.planned_crosses USING btree (cross_instance_id)
public|planned_crosses|idx_planned_crosses_father_tank_id|CREATE INDEX idx_planned_crosses_father_tank_id ON public.planned_crosses USING btree (father_tank_id)
public|planned_crosses|idx_planned_crosses_mother_tank_id|CREATE INDEX idx_planned_crosses_mother_tank_id ON public.planned_crosses USING btree (mother_tank_id)
public|planned_crosses|ix_pc_clutch_cross|CREATE INDEX ix_pc_clutch_cross ON public.planned_crosses USING btree (clutch_id, cross_id)
public|planned_crosses|ix_planned_crosses_clutch_id|CREATE INDEX ix_planned_crosses_clutch_id ON public.planned_crosses USING btree (clutch_id)
public|planned_crosses|ix_planned_crosses_cross_id|CREATE INDEX ix_planned_crosses_cross_id ON public.planned_crosses USING btree (cross_id)
public|planned_crosses|planned_crosses_pkey|CREATE UNIQUE INDEX planned_crosses_pkey ON public.planned_crosses USING btree (id)
public|planned_crosses|uq_planned_crosses_clutch_parents_canonical|CREATE UNIQUE INDEX uq_planned_crosses_clutch_parents_canonical ON public.planned_crosses USING btree (clutch_id, mother_tank_id, father_tank_id) WHERE ((is_canonical = true) AND (mother_tank_id IS NOT NULL) AND (father_tank_id IS NOT NULL))
public|planned_crosses|uq_planned_crosses_cross_code|CREATE UNIQUE INDEX uq_planned_crosses_cross_code ON public.planned_crosses USING btree (cross_code) WHERE (cross_code IS NOT NULL)
public|planned_crosses|ux_planned_crosses_cross_code|CREATE UNIQUE INDEX ux_planned_crosses_cross_code ON public.planned_crosses USING btree (cross_code)
public|plasmid_registry|idx_plasmid_registry_code|CREATE INDEX idx_plasmid_registry_code ON public.plasmid_registry USING btree (plasmid_code)
public|plasmid_registry|plasmid_registry_pkey|CREATE UNIQUE INDEX plasmid_registry_pkey ON public.plasmid_registry USING btree (id)
