plate_code,slot_code,roi_code,roi_index,roi_name,roi_dir,date_imaged,notes
aang,fish3_72hpf_roi9,fish3_72hpf_roi9_2,2,fish3_72hpf_roi9,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi9,,nan
aang,fish3_96hpf_roi1,fish3_96hpf_roi1_1,1,fish3_96hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi1,,nan
aang,fish3_96hpf_roi2,fish3_96hpf_roi2_1,1,fish3_96hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi2,,nan
aang,fish3_96hpf_roi3,fish3_96hpf_roi3_1,1,fish3_96hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi3,,nan
aang,fish3_96hpf_roi4,fish3_96hpf_roi4_1,1,fish3_96hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi4,,nan
aang,fish4_24hpf_mem-mchilada_mito-mSG,fish4_24hpf_mem-mchilada_mito-mSG_1,1,roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi1,,nan
aang,fish4_24hpf_mem-mchilada_mito-mSG,fish4_24hpf_mem-mchilada_mito-mSG_2,2,roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi2,,nan
aang,fish4_24hpf_mem-mchilada_mito-mSG,fish4_24hpf_mem-mchilada_mito-mSG_3,3,roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi3,,nan
aang,fish4_24hpf_mem-mchilada_mito-mSG,fish4_24hpf_mem-mchilada_mito-mSG_4,4,roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi4,,nan
aang,fish4_24hpf_mem-mchilada_mito-mSG,fish4_24hpf_mem-mchilada_mito-mSG_5,5,roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi5,,nan
aang,fish4_24hpf_mem-mchilada_mito-mSG,fish4_24hpf_mem-mchilada_mito-mSG_6,6,roi6,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi6,,nan
aang,fish4_24hpf_mem-mchilada_mito-mSG,fish4_24hpf_mem-mchilada_mito-mSG_7,7,roi7,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi7,,nan
aang,fish4_24hpf_mem-mchilada_mito-mSG,fish4_24hpf_mem-mchilada_mito-mSG_8,8,roi8,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi8,,nan
aang,fish4_24hpf_mem-mchilada_mito-mSG,fish4_24hpf_mem-mchilada_mito-mSG_9,9,roi9,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi9,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_1,1,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_2,2,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_3,3,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_4,4,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_5,5,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_6,6,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_7,7,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_8,8,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_9,9,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_10,10,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_11,11,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_12,12,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_13,13,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi1,fish4_24hpf_roi1_14,14,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish4_24hpf_roi1,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_1,1,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_2,2,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_3,3,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_4,4,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_5,5,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_6,6,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_7,7,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_8,8,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_9,9,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_10,10,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_11,11,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi2,fish4_24hpf_roi2_12,12,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish4_24hpf_roi2,,nan
aang,fish4_24hpf_roi3,fish4_24hpf_roi3_1,1,fish4_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi3,,nan
aang,fish4_24hpf_roi3,fish4_24hpf_roi3_2,2,fish4_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi3,,nan
aang,fish4_24hpf_roi3,fish4_24hpf_roi3_3,3,fish4_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi3,,nan
aang,fish4_24hpf_roi3,fish4_24hpf_roi3_4,4,fish4_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi3,,nan
aang,fish4_24hpf_roi3,fish4_24hpf_roi3_5,5,fish4_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi3,,nan
aang,fish4_24hpf_roi4,fish4_24hpf_roi4_1,1,fish4_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi4,,nan
aang,fish4_48hpf_roi1,fish4_48hpf_roi1_1,1,fish4_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi1,,nan
aang,fish4_48hpf_roi1,fish4_48hpf_roi1_2,2,fish4_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi1,,nan
aang,fish4_48hpf_roi1,fish4_48hpf_roi1_3,3,fish4_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,,nan
aang,fish4_48hpf_roi1,fish4_48hpf_roi1_4,4,fish4_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish4_48hpf_roi1,,nan
aang,fish4_48hpf_roi1,fish4_48hpf_roi1_5,5,fish4_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi1,,nan
aang,fish4_48hpf_roi2,fish4_48hpf_roi2_1,1,fish4_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi2,,nan
aang,fish4_48hpf_roi2,fish4_48hpf_roi2_2,2,fish4_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2,,nan
aang,fish4_48hpf_roi2,fish4_48hpf_roi2_3,3,fish4_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi2,,nan
aang,fish4_48hpf_roi3,fish4_48hpf_roi3_1,1,fish4_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi3,,nan
aang,fish4_48hpf_roi3,fish4_48hpf_roi3_2,2,fish4_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi3,,nan
aang,fish4_48hpf_roi3,fish4_48hpf_roi3_3,3,fish4_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3,,nan
aang,fish4_48hpf_roi3,fish4_48hpf_roi3_4,4,fish4_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi3,,nan
aang,fish4_48hpf_roi4,fish4_48hpf_roi4_1,1,fish4_48hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi4,,nan
aang,fish4_48hpf_roi4,fish4_48hpf_roi4_2,2,fish4_48hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi4,,nan
aang,fish4_48hpf_roi4,fish4_48hpf_roi4_3,3,fish4_48hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi4,,nan
aang,fish4_48hpf_roi5,fish4_48hpf_roi5_1,1,fish4_48hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi5,,nan
aang,fish4_48hpf_roi5,fish4_48hpf_roi5_2,2,fish4_48hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi5,,nan
aang,fish4_48hpf_roi6,fish4_48hpf_roi6_1,1,fish4_48hpf_roi6,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi6,,nan
aang,fish4_48hpf_roi6,fish4_48hpf_roi6_2,2,fish4_48hpf_roi6,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi6,,nan
aang,fish4_48hpf_roi7,fish4_48hpf_roi7_1,1,fish4_48hpf_roi7,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi7,,nan
aang,fish4_48hpf_roi8,fish4_48hpf_roi8_1,1,fish4_48hpf_roi8,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi8,,nan
aang,fish4_72hpf_roi1,fish4_72hpf_roi1_1,1,fish4_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi1,,nan
aang,fish4_72hpf_roi1,fish4_72hpf_roi1_2,2,fish4_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish4_72hpf_roi1,,nan
aang,fish4_72hpf_roi2,fish4_72hpf_roi2_1,1,fish4_72hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi2,,nan
aang,fish4_72hpf_roi3,fish4_72hpf_roi3_1,1,fish4_72hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi3,,nan
aang,fish4_72hpf_roi4,fish4_72hpf_roi4_1,1,fish4_72hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi4,,nan
aang,fish4_72hpf_roi5,fish4_72hpf_roi5_1,1,fish4_72hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi5,,nan
aang,fish4_72hpf_roi6,fish4_72hpf_roi6_1,1,fish4_72hpf_roi6,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi6,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_1,1,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_2,2,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_3,3,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_4,4,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_5,5,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_6,6,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_7,7,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_8,8,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_9,9,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_10,10,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_11,11,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi1,fish5_24hpf_roi1_12,12,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish5_24hpf_roi1,,nan
aang,fish5_24hpf_roi2,fish5_24hpf_roi2_1,1,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish5_24hpf_roi2,,nan
aang,fish5_24hpf_roi2,fish5_24hpf_roi2_2,2,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi2,,nan
aang,fish5_24hpf_roi2,fish5_24hpf_roi2_3,3,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi2,,nan
aang,fish5_24hpf_roi2,fish5_24hpf_roi2_4,4,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi2,,nan
aang,fish5_24hpf_roi2,fish5_24hpf_roi2_5,5,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi2,,nan
aang,fish5_24hpf_roi2,fish5_24hpf_roi2_6,6,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi2,,nan
aang,fish5_24hpf_roi2,fish5_24hpf_roi2_7,7,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi2,,nan
aang,fish5_24hpf_roi2,fish5_24hpf_roi2_8,8,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi2,,nan
aang,fish5_24hpf_roi2,fish5_24hpf_roi2_9,9,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi2,,nan
aang,fish5_24hpf_roi2,fish5_24hpf_roi2_10,10,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish5_24hpf_roi2,,nan
aang,fish5_24hpf_roi3,fish5_24hpf_roi3_1,1,fish5_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi3,,nan
aang,fish5_24hpf_roi3,fish5_24hpf_roi3_2,2,fish5_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi3,,nan
aang,fish5_24hpf_roi3,fish5_24hpf_roi3_3,3,fish5_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi3,,nan
aang,fish5_24hpf_roi3,fish5_24hpf_roi3_4,4,fish5_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi3,,nan
aang,fish5_24hpf_roi3,fish5_24hpf_roi3_5,5,fish5_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi3,,nan
aang,fish5_24hpf_roi4,fish5_24hpf_roi4_1,1,fish5_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi4,,nan
aang,fish5_24hpf_roi4,fish5_24hpf_roi4_2,2,fish5_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi4,,nan
aang,fish5_24hpf_roi4,fish5_24hpf_roi4_3,3,fish5_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi4,,nan
aang,fish5_48hpf_roi1,fish5_48hpf_roi1_1,1,fish5_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi1,,nan
aang,fish5_48hpf_roi1,fish5_48hpf_roi1_2,2,fish5_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi1,,nan
aang,fish5_48hpf_roi1,fish5_48hpf_roi1_3,3,fish5_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1,,nan
aang,fish5_48hpf_roi1,fish5_48hpf_roi1_4,4,fish5_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi1,,nan
aang,fish5_48hpf_roi11,fish5_48hpf_roi11_1,1,fish5_48hpf_roi11,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish5_48hpf_roi11,,nan
aang,fish5_48hpf_roi12,fish5_48hpf_roi12_1,1,fish5_48hpf_roi12,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish5_48hpf_roi12,,nan
aang,fish5_48hpf_roi2,fish5_48hpf_roi2_1,1,fish5_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi2,,nan
aang,fish5_48hpf_roi2,fish5_48hpf_roi2_2,2,fish5_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi2,,nan
aang,fish5_48hpf_roi2,fish5_48hpf_roi2_3,3,fish5_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi2,,nan
aang,fish5_48hpf_roi3,fish5_48hpf_roi3_1,1,fish5_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi3,,nan
aang,fish5_48hpf_roi3,fish5_48hpf_roi3_2,2,fish5_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3,,nan
aang,fish5_48hpf_roi3,fish5_48hpf_roi3_3,3,fish5_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi3,,nan
aang,fish5_48hpf_roi4,fish5_48hpf_roi4_1,1,fish5_48hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi4,,nan
aang,fish5_48hpf_roi5,fish5_48hpf_roi5_1,1,fish5_48hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi5,,nan
aang,fish5_72hpf_roi1,fish5_72hpf_roi1_1,1,fish5_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi1,,nan
aang,fish5_72hpf_roi1,fish5_72hpf_roi1_2,2,fish5_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi1,,nan
aang,fish5_72hpf_roi1,fish5_72hpf_roi1_3,3,fish5_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi1,,nan
aang,fish5_72hpf_roi2,fish5_72hpf_roi2_1,1,fish5_72hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi2,,nan
aang,fish5_72hpf_roi2,fish5_72hpf_roi2_2,2,fish5_72hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi2,,nan
aang,fish5_72hpf_roi2,fish5_72hpf_roi2_3,3,fish5_72hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi2,,nan
aang,fish5_72hpf_roi3,fish5_72hpf_roi3_1,1,fish5_72hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi3,,nan
aang,fish5_72hpf_roi3,fish5_72hpf_roi3_2,2,fish5_72hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi3,,nan
aang,fish5_72hpf_roi3,fish5_72hpf_roi3_3,3,fish5_72hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi3,,nan
aang,fish5_72hpf_roi4,fish5_72hpf_roi4_1,1,fish5_72hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi4,,nan
aang,fish5_72hpf_roi4,fish5_72hpf_roi4_2,2,fish5_72hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi4,,nan
aang,fish6_24hpf_roi1,fish6_24hpf_roi1_1,1,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish6_24hpf_roi1,,nan
aang,fish6_24hpf_roi1,fish6_24hpf_roi1_2,2,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish6_24hpf_roi1,,nan
aang,fish6_24hpf_roi1,fish6_24hpf_roi1_3,3,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish6_24hpf_roi1,,nan
aang,fish6_24hpf_roi1,fish6_24hpf_roi1_4,4,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish6_24hpf_roi1,,nan
aang,fish6_24hpf_roi1,fish6_24hpf_roi1_5,5,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi1,,nan
aang,fish6_24hpf_roi1,fish6_24hpf_roi1_6,6,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi1,,nan
aang,fish6_24hpf_roi1,fish6_24hpf_roi1_7,7,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi1,,nan
aang,fish6_24hpf_roi1,fish6_24hpf_roi1_8,8,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi1,,nan
aang,fish6_24hpf_roi1,fish6_24hpf_roi1_9,9,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish6_24hpf_roi1,,nan
aang,fish6_24hpf_roi1,fish6_24hpf_roi1_10,10,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish6_24hpf_roi1,,nan
aang,fish6_24hpf_roi2,fish6_24hpf_roi2_1,1,fish6_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish6_24hpf_roi2,,nan
