date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,run_key,mount_key,date_mount,date_mount_yyyymmdd,plate_id_filled,slot_id_filled,roi_index_within_slot,roi_code
20250911_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi2,aang,Aang_Foundation/20250911_mem-mito,fish1_48hpf_roi2,,,,,,
20250911_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi3,aang,Aang_Foundation/20250911_mem-mito,fish1_48hpf_roi3,,,,,,
20250911_mem-mito,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi4,aang,Aang_Foundation/20250911_mem-mito,fish1_48hpf_roi4,,,,,,
20250911_mem-mito,fish1_48hpf_roi5,fish1_48hpf_roi5,fish1_48hpf_roi5,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi5,aang,Aang_Foundation/20250911_mem-mito,fish1_48hpf_roi5,,,,,,
20250911_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi1,aang,Aang_Foundation/20250911_mem-mito,fish2_48hpf_roi1,,,,,,
20250911_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi2,aang,Aang_Foundation/20250911_mem-mito,fish2_48hpf_roi2,,,,,,
20250911_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi3,aang,Aang_Foundation/20250911_mem-mito,fish2_48hpf_roi3,,,,,,
20250912_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi1,aang,Aang_Foundation/20250912_mem-mito,fish1_72hpf_roi1,,,,,,
20250912_mem-mito,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,200,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi2,aang,Aang_Foundation/20250912_mem-mito,fish1_72hpf_roi2,,,,,,
20250912_mem-mito,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1_72hpf_roi3,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi3,aang,Aang_Foundation/20250912_mem-mito,fish1_72hpf_roi3,,,,,,
20250912_mem-mito,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1_72hpf_roi4,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish1_72hpf_roi4,aang,Aang_Foundation/20250912_mem-mito,fish1_72hpf_roi4,,,,,,
20250912_mem-mito,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2_72hpf_roi1,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi1,aang,Aang_Foundation/20250912_mem-mito,fish2_72hpf_roi1,,,,,,
20250912_mem-mito,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,200,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi2,aang,Aang_Foundation/20250912_mem-mito,fish2_72hpf_roi2,,,,,,
20250912_mem-mito,fish2_72hpf_roi3,fish2_72hpf_roi3,fish2_72hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi3,aang,Aang_Foundation/20250912_mem-mito,fish2_72hpf_roi3,,,,,,
20250912_mem-mito,fish2_72hpf_roi4,fish2_72hpf_roi4,fish2_72hpf_roi4,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi4,aang,Aang_Foundation/20250912_mem-mito,fish2_72hpf_roi4,,,,,,
20250912_mem-mito,fish3_72hpf_roi10,fish3_72hpf_roi10,fish3_72hpf_roi10,300,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi10,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi10,,,,,,
20250912_mem-mito,fish3_72hpf_roi11,fish3_72hpf_roi11,fish3_72hpf_roi11,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi11,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi11,,,,,,
20250912_mem-mito,fish3_72hpf_roi12,fish3_72hpf_roi12,fish3_72hpf_roi12,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi12,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi12,,,,,,
20250912_mem-mito,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3_72hpf_roi2,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi2,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi2,,,,,,
20250912_mem-mito,fish3_72hpf_roi3,fish3_72hpf_roi3,fish3_72hpf_roi3,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi3,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi3,,,,,,
20250912_mem-mito,fish3_72hpf_roi4,fish3_72hpf_roi4,fish3_72hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi4,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi4,,,,,,
20250912_mem-mito,fish3_72hpf_roi5,fish3_72hpf_roi5,fish3_72hpf_roi5,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi5,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi5,,,,,,
20250912_mem-mito,fish3_72hpf_roi6,fish3_72hpf_roi6,fish3_72hpf_roi6,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi6,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi6,,,,,,
20250912_mem-mito,fish3_72hpf_roi7,fish3_72hpf_roi7,fish3_72hpf_roi7,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi7,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi7,,,,,,
20250912_mem-mito,fish3_72hpf_roi8,fish3_72hpf_roi8,fish3_72hpf_roi8,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi8,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi8,,,,,,
20250912_mem-mito,fish3_72hpf_roi9,fish3_72hpf_roi9,fish3_72hpf_roi9,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi9,aang,Aang_Foundation/20250912_mem-mito,fish3_72hpf_roi9,,,,,,
20250912_mem-mito,fish4_72hpf_roi1,fish4_72hpf_roi1,fish4_72hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi1,aang,Aang_Foundation/20250912_mem-mito,fish4_72hpf_roi1,,,,,,
20250912_mem-mito,fish4_72hpf_roi2,fish4_72hpf_roi2,fish4_72hpf_roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi2,aang,Aang_Foundation/20250912_mem-mito,fish4_72hpf_roi2,,,,,,
20250912_mem-mito,fish4_72hpf_roi3,fish4_72hpf_roi3,fish4_72hpf_roi3,200,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi3,aang,Aang_Foundation/20250912_mem-mito,fish4_72hpf_roi3,,,,,,
20250912_mem-mito,fish4_72hpf_roi4,fish4_72hpf_roi4,fish4_72hpf_roi4,200,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi4,aang,Aang_Foundation/20250912_mem-mito,fish4_72hpf_roi4,,,,,,
20250912_mem-mito,fish4_72hpf_roi5,fish4_72hpf_roi5,fish4_72hpf_roi5,300,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi5,aang,Aang_Foundation/20250912_mem-mito,fish4_72hpf_roi5,,,,,,
20250912_mem-mito,fish4_72hpf_roi6,fish4_72hpf_roi6,fish4_72hpf_roi6,350,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi6,aang,Aang_Foundation/20250912_mem-mito,fish4_72hpf_roi6,,,,,,
20250915_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,250,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish1_72hpf_roi1,aang,Aang_Foundation/20250915_mem-mito,fish1_72hpf_roi1,,,,,,
20250915_mem-mito,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,250,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish1_72hpf_roi2,aang,Aang_Foundation/20250915_mem-mito,fish1_72hpf_roi2,,,,,,
20250915_mem-mito,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1_72hpf_roi3,200,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish1_72hpf_roi3,aang,Aang_Foundation/20250915_mem-mito,fish1_72hpf_roi3,,,,,,
20250915_mem-mito,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1_72hpf_roi4,350,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish1_72hpf_roi4,aang,Aang_Foundation/20250915_mem-mito,fish1_72hpf_roi4,,,,,,
20250915_mem-mito,fish1_72hpf_roi5,fish1_72hpf_roi5,fish1_72hpf_roi5,200,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish1_72hpf_roi5,aang,Aang_Foundation/20250915_mem-mito,fish1_72hpf_roi5,,,,,,
20250915_mem-mito,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2_72hpf_roi1,350,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish2_72hpf_roi1,aang,Aang_Foundation/20250915_mem-mito,fish2_72hpf_roi1,,,,,,
20250915_mem-mito,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,250,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish2_72hpf_roi2,aang,Aang_Foundation/20250915_mem-mito,fish2_72hpf_roi2,,,,,,
20250915_mem-mito,fish2_72hpf_roi3,fish2_72hpf_roi3,fish2_72hpf_roi3,200,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish2_72hpf_roi3,aang,Aang_Foundation/20250915_mem-mito,fish2_72hpf_roi3,,,,,,
20250915_mem-mito,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3_72hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi2,aang,Aang_Foundation/20250915_mem-mito,fish3_72hpf_roi2,,,,,,
20250915_mem-mito,fish3_72hpf_roi3,fish3_72hpf_roi3,fish3_72hpf_roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi3,aang,Aang_Foundation/20250915_mem-mito,fish3_72hpf_roi3,,,,,,
20250915_mem-mito,fish3_72hpf_roi4,fish3_72hpf_roi4,fish3_72hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi4,aang,Aang_Foundation/20250915_mem-mito,fish3_72hpf_roi4,,,,,,
20250915_mem-mito,fish3_72hpf_roi5,fish3_72hpf_roi5,fish3_72hpf_roi5,250,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi5,aang,Aang_Foundation/20250915_mem-mito,fish3_72hpf_roi5,,,,,,
20250915_mem-mito,fish3_72hpf_roi6,fish3_72hpf_roi6,fish3_72hpf_roi6,400,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi6,aang,Aang_Foundation/20250915_mem-mito,fish3_72hpf_roi6,,,,,,
20250915_mem-mito,fish3_72hpf_roi7,fish3_72hpf_roi7,fish3_72hpf_roi7,200,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish3_72hpf_roi7,aang,Aang_Foundation/20250915_mem-mito,fish3_72hpf_roi7,,,,,,
20250915_mem-mito,fish5_72hpf_roi1,fish5_72hpf_roi1,fish5_72hpf_roi1,200,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi1,aang,Aang_Foundation/20250915_mem-mito,fish5_72hpf_roi1,,,,,,
20250915_mem-mito,fish5_72hpf_roi2,fish5_72hpf_roi2,fish5_72hpf_roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi2,aang,Aang_Foundation/20250915_mem-mito,fish5_72hpf_roi2,,,,,,
20250915_mem-mito,fish5_72hpf_roi3,fish5_72hpf_roi3,fish5_72hpf_roi3,350,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi3,aang,Aang_Foundation/20250915_mem-mito,fish5_72hpf_roi3,,,,,,
20250917_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi1,aang,Aang_Foundation/20250917_mem-mito,fish1_48hpf_roi1,,,,,,
20250917_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,200,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish1_48hpf_roi2,aang,Aang_Foundation/20250917_mem-mito,fish1_48hpf_roi2,,,,,,
20250917_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi1,aang,Aang_Foundation/20250917_mem-mito,fish2_48hpf_roi1,,,,,,
20250917_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,250,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi2,aang,Aang_Foundation/20250917_mem-mito,fish2_48hpf_roi2,,,,,,
20250917_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi1,aang,Aang_Foundation/20250917_mem-mito,fish3_48hpf_roi1,,,,,,
20250917_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi2,aang,Aang_Foundation/20250917_mem-mito,fish3_48hpf_roi2,,,,,,
20250917_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,350,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi3,aang,Aang_Foundation/20250917_mem-mito,fish3_48hpf_roi3,,,,,,
20250917_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,300,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi4,aang,Aang_Foundation/20250917_mem-mito,fish3_48hpf_roi4,,,,,,
20250917_mem-mito,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,250,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi1,aang,Aang_Foundation/20250917_mem-mito,fish4_48hpf_roi1,,,,,,
20250917_mem-mito,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4_48hpf_roi2,250,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi2,aang,Aang_Foundation/20250917_mem-mito,fish4_48hpf_roi2,,,,,,
20250917_mem-mito,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4_48hpf_roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi3,aang,Aang_Foundation/20250917_mem-mito,fish4_48hpf_roi3,,,,,,
20250917_mem-mito,fish4_48hpf_roi4,fish4_48hpf_roi4,fish4_48hpf_roi4,200,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi4,aang,Aang_Foundation/20250917_mem-mito,fish4_48hpf_roi4,,,,,,
20250917_mem-mito,fish4_48hpf_roi5,fish4_48hpf_roi5,fish4_48hpf_roi5,400,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi5,aang,Aang_Foundation/20250917_mem-mito,fish4_48hpf_roi5,,,,,,
20250917_mem-mito,fish4_48hpf_roi6,fish4_48hpf_roi6,fish4_48hpf_roi6,400,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi6,aang,Aang_Foundation/20250917_mem-mito,fish4_48hpf_roi6,,,,,,
20250917_mem-mito,fish5_48hpf_roi1,fish5_48hpf_roi1,fish5_48hpf_roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi1,aang,Aang_Foundation/20250917_mem-mito,fish5_48hpf_roi1,,,,,,
20250917_mem-mito,fish5_48hpf_roi2,fish5_48hpf_roi2,fish5_48hpf_roi2,150,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi2,aang,Aang_Foundation/20250917_mem-mito,fish5_48hpf_roi2,,,,,,
20250917_mem-mito,fish5_48hpf_roi3,fish5_48hpf_roi3,fish5_48hpf_roi3,150,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3,aang,Aang_Foundation/20250917_mem-mito,fish5_48hpf_roi3,,,,,,
20250917_mem-mito,fish5_48hpf_roi4,fish5_48hpf_roi4,fish5_48hpf_roi4,400,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi4,aang,Aang_Foundation/20250917_mem-mito,fish5_48hpf_roi4,,,,,,
20250917_mem-mito,fish5_48hpf_roi5,fish5_48hpf_roi5,fish5_48hpf_roi5,200,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi5,aang,Aang_Foundation/20250917_mem-mito,fish5_48hpf_roi5,,,,,,
20250917_mem-mito,fish6_48hpf_roi1,fish6_48hpf_roi1,fish6_48hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi1,aang,Aang_Foundation/20250917_mem-mito,fish6_48hpf_roi1,,,,,,
20250917_mem-mito,fish6_48hpf_roi2,fish6_48hpf_roi2,fish6_48hpf_roi2,350,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi2,aang,Aang_Foundation/20250917_mem-mito,fish6_48hpf_roi2,,,,,,
20250918_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi1,aang,Aang_Foundation/20250918_mem-mito,fish1_72hpf_roi1,,,,,,
20250918_mem-mito,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,350,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi2,aang,Aang_Foundation/20250918_mem-mito,fish1_72hpf_roi2,,,,,,
20250918_mem-mito,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1_72hpf_roi3,350,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi3,aang,Aang_Foundation/20250918_mem-mito,fish1_72hpf_roi3,,,,,,
20250918_mem-mito,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1_72hpf_roi4,250,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi4,aang,Aang_Foundation/20250918_mem-mito,fish1_72hpf_roi4,,,,,,
20250918_mem-mito,fish1_72hpf_roi5,fish1_72hpf_roi5,fish1_72hpf_roi5,200,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi5,aang,Aang_Foundation/20250918_mem-mito,fish1_72hpf_roi5,,,,,,
20250918_mem-mito,fish1_72hpf_roi6,fish1_72hpf_roi6,fish1_72hpf_roi6,400,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi6,aang,Aang_Foundation/20250918_mem-mito,fish1_72hpf_roi6,,,,,,
20250918_mem-mito,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2_72hpf_roi1,350,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1,aang,Aang_Foundation/20250918_mem-mito,fish2_72hpf_roi1,,,,,,
20250918_mem-mito,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,350,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi2,aang,Aang_Foundation/20250918_mem-mito,fish2_72hpf_roi2,,,,,,
20250918_mem-mito,fish2_72hpf_roi3,fish2_72hpf_roi3,fish2_72hpf_roi3,250,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi3,aang,Aang_Foundation/20250918_mem-mito,fish2_72hpf_roi3,,,,,,
20250918_mem-mito,fish2_72hpf_roi4,fish2_72hpf_roi4,fish2_72hpf_roi4,300,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi4,aang,Aang_Foundation/20250918_mem-mito,fish2_72hpf_roi4,,,,,,
20250918_mem-mito,fish3_72hpf_roi10,fish3_72hpf_roi10,fish3_72hpf_roi10,400,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi10,aang,Aang_Foundation/20250918_mem-mito,fish3_72hpf_roi10,,,,,,
20250918_mem-mito,fish3_72hpf_roi11,fish3_72hpf_roi11,fish3_72hpf_roi11,400,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi11,aang,Aang_Foundation/20250918_mem-mito,fish3_72hpf_roi11,,,,,,
20250918_mem-mito,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3_72hpf_roi2,200,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi2,aang,Aang_Foundation/20250918_mem-mito,fish3_72hpf_roi2,,,,,,
20250918_mem-mito,fish3_72hpf_roi3,fish3_72hpf_roi3,fish3_72hpf_roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi3,aang,Aang_Foundation/20250918_mem-mito,fish3_72hpf_roi3,,,,,,
20250918_mem-mito,fish3_72hpf_roi4,fish3_72hpf_roi4,fish3_72hpf_roi4,200,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi4,aang,Aang_Foundation/20250918_mem-mito,fish3_72hpf_roi4,,,,,,
20250918_mem-mito,fish3_72hpf_roi5,fish3_72hpf_roi5,fish3_72hpf_roi5,400,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi5,aang,Aang_Foundation/20250918_mem-mito,fish3_72hpf_roi5,,,,,,
20250918_mem-mito,fish3_72hpf_roi6,fish3_72hpf_roi6,fish3_72hpf_roi6,250,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi6,aang,Aang_Foundation/20250918_mem-mito,fish3_72hpf_roi6,,,,,,
20250918_mem-mito,fish3_72hpf_roi7,fish3_72hpf_roi7,fish3_72hpf_roi7,400,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi7,aang,Aang_Foundation/20250918_mem-mito,fish3_72hpf_roi7,,,,,,
20250918_mem-mito,fish3_72hpf_roi8,fish3_72hpf_roi8,fish3_72hpf_roi8,350,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi8,aang,Aang_Foundation/20250918_mem-mito,fish3_72hpf_roi8,,,,,,
20250918_mem-mito,fish3_72hpf_roi9,fish3_72hpf_roi9,fish3_72hpf_roi9,400,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi9,aang,Aang_Foundation/20250918_mem-mito,fish3_72hpf_roi9,,,,,,
20250918_mem-mito,fish5_72hpf_roi1,fish5_72hpf_roi1,fish5_72hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi1,aang,Aang_Foundation/20250918_mem-mito,fish5_72hpf_roi1,,,,,,
20250918_mem-mito,fish5_72hpf_roi2,fish5_72hpf_roi2,fish5_72hpf_roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi2,aang,Aang_Foundation/20250918_mem-mito,fish5_72hpf_roi2,,,,,,
20250918_mem-mito,fish5_72hpf_roi3,fish5_72hpf_roi3,fish5_72hpf_roi3,250,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi3,aang,Aang_Foundation/20250918_mem-mito,fish5_72hpf_roi3,,,,,,
20250918_mem-mito,fish5_72hpf_roi4,fish5_72hpf_roi4,fish5_72hpf_roi4,200,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi4,aang,Aang_Foundation/20250918_mem-mito,fish5_72hpf_roi4,,,,,,
20250918_mem-mito,fish6_72hpf_roi1,fish6_72hpf_roi1,fish6_72hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish6_72hpf_roi1,aang,Aang_Foundation/20250918_mem-mito,fish6_72hpf_roi1,,,,,,
20250919_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,626,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi1,aang,Aang_Foundation/20250919_mem-mito,fish1_24hpf_roi1,,,,,,
20250919_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,528,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi2,aang,Aang_Foundation/20250919_mem-mito,fish1_24hpf_roi2,,,,,,
20250919_mem-mito,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,462,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi3,aang,Aang_Foundation/20250919_mem-mito,fish1_24hpf_roi3,,,,,,
20250919_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,528,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi1,aang,Aang_Foundation/20250919_mem-mito,fish2_24hpf_roi1,,,,,,
20250919_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,462,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi2,aang,Aang_Foundation/20250919_mem-mito,fish2_24hpf_roi2,,,,,,
