foundation	experiment_key	roi_folder	cams	channels	wavelengths_nm	file_exts	n_paths
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi2					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi3					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi4					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi1					13
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi2					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi3					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi4					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi5					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish4_48hpf_roi6					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi1					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi2					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi4					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi5					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi1					12
Aang_Foundation	20250917_mem-mito	Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi2					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi1					13
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi2					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi3					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi4					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi5					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi6					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1					13
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi2					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi3					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi4					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi1					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi10					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi11					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi2					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi3					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi4					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi5					13
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi6					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi7					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi8					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi9					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi1					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi2					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi3					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi4					12
Aang_Foundation	20250918_mem-mito	Aang_Foundation/20250918_mem-mito/fish6_72hpf_roi1					12
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi1					13
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi2					13
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi3					12
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi1					12
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi2					12
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi3					12
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi1					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi2					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi3					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi1					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi2					8
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi3					8
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi4					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi1					8
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi2					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi3					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi4					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi5					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi1					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi2					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi3					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi4					7
Aang_Foundation	20250919_mem-mito	Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi5					9
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi1					13
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi2					13
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi3					12
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi4					12
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi5					12
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi6					13
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi7					12
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi8					12
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi1					8
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi2					7
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi3					7
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi4					7
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish4_72hpf_roi1					7
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish4_72hpf_roi2					5
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish4_72hpf_roi3					1
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi1					8
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi2					7
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi3					7
Aang_Foundation	20250922_mem-mito	Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi4					7
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi1					13
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi2					12
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi3					12
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi4					13
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi5					13
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi6					13
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi1					12
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi2					12
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1					13
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1_test					13
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi3					12
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi4					12
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi5					12
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi6					12
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi7					12
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi1					13
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi2					12
Aang_Foundation	20250924_mem-mito	Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi3					13
Aang_Foundation	20250925_mem-mito	Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi1					13
Aang_Foundation	20250925_mem-mito	Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi2					13
Aang_Foundation	20250925_mem-mito	Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi3					12
Aang_Foundation	20250925_mem-mito	Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi1					13
Aang_Foundation	20250925_mem-mito	Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi2					12
Aang_Foundation	20250925_mem-mito	Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi3					12
Aang_Foundation	20250925_mem-mito	Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi4					12
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi1					13
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi2					13
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi3					13
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi4					12
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi1					13
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi2					13
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi3					12
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi4					12
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi5					1
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi1					13
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi2					12
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi3					12
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi4					12
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish_48hpf_roi1					13
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish_48hpf_roi2					12
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish_48hpf_roi3					12
Aang_Foundation	20250926_mem-mito	Aang_Foundation/20250926_mem-mito/fish_48hpf_roi4					14
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi1					11
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi2					11
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi1					11
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi2					10
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi3					10
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi1					10
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi2					10
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi1					10
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi2					10
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi3					10
Aang_Foundation	20251001_mem-histone	Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi4					10
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish10_24hpf_roi1					13
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish10_24hpf_roi2					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi1					13
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi2					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi3					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi1					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi2					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi3					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi4					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish1_24hpf_roi1					13
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi1					13
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi2					13
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi1					13
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi2					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi3					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi1					13
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi2					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi3					13
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi1					13
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish7_24hpf_roi2					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish8_24hpf_roi1					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish8_24hpf_roi2					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish9_24hpf_roi1					12
Aang_Foundation	20251002_mem_mito	Aang_Foundation/20251002_mem_mito/fish9_24hpf_roi2					12
Aang_Foundation	20251003_mem_tester	Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi1_brain					6
Aang_Foundation	20251003_mem_tester	Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi1_brain_2					2
Aang_Foundation	20251003_mem_tester	Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi2_spine_muscle					6
Aang_Foundation	20251003_mem_tester	Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi3_spine_muscle_tail					6
Aang_Foundation	20251003_mem_tester	Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi4_spine_muscle_tail					6
Aang_Foundation	20251003_mem_tester	Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi5_spine_muscle_tail					6
Aang_Foundation	20251003_mem_tester	Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi6_spine_muscle_tail					5
Aang_Foundation	20251003_mem_tester	Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi7_spine_muscle_tail					5
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi1					11
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi2					11
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi3					10
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi4					11
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi1					11
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi2					11
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi1					10
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi2					10
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi3					10
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi1					10
Aang_Foundation	20251006_mem_histone	Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi2					10
Aang_Foundation	20251007_mem_histone	Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi1					11
Aang_Foundation	20251007_mem_histone	Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi2					12
Aang_Foundation	20251007_mem_histone	Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi2_test					11
Aang_Foundation	20251007_mem_histone	Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi3					11
Aang_Foundation	20251007_mem_histone	Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi4					10
Aang_Foundation	20251007_mem_histone	Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi5					10
Aang_Foundation	20251007_mem_histone	Aang_Foundation/20251007_mem_histone/fish3_48hpf_roi1					11
Aang_Foundation	20251009_mem-mito	Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi1					11
Aang_Foundation	20251009_mem-mito	Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi2					11
Aang_Foundation	20251009_mem-mito	Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi3					11
Aang_Foundation	20251009_mem-mito	Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi4					10
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi1					11
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi2					11
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi1					11
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi2					10
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi1					11
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi2					10
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi1					10
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi2					10
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi1					11
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi2					10
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi1					10
Aang_Foundation	20251010_mem-mito	Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi2					10
Aang_Foundation	20251013_mem-histone	Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi1					11
Aang_Foundation	20251013_mem-histone	Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi3					11
Aang_Foundation	20251013_mem-histone	Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi1					11
Aang_Foundation	20251013_mem-histone	Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi2					10
Aang_Foundation	20251013_mem-histone	Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi3					10
Aang_Foundation	20251013_mem-histone	Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi4					10
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi1					11
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi2					10
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi3					10
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish2_48hpf_roi1					10
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi1					11
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi2					10
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1					10
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2					10
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3					10
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1					11
Aang_Foundation	20251015_mem-histone	Aang_Foundation/20251015_mem-histone/fish6_48hpf_roi1					10
Aang_Foundation	20251016_mem-mito	Aang_Foundation/20251016_mem-mito/fish1_72hpf_roi1					11
Aang_Foundation	20251016_mem-mito_v2	Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi1					11
Aang_Foundation	20251016_mem-mito_v2	Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi2					11
Aang_Foundation	20251017_nuclear_envelope	Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test					11
Aang_Foundation	20251017_nuclear_envelope	Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test_SIM					11
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi1					11
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi2					10
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi3					10
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi4					10
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi5					10
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi6					10
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi7					10
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi1					11
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi2					11
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi1					11
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi2					11
Aang_Foundation	20251020_mem-histone	Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi3					10
Aang_Foundation	20251021_mem-mito	Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi1					11
Aang_Foundation	20251021_mem-mito	Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi2					11
Aang_Foundation	20251021_mem-mito	Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi1					11
Aang_Foundation	20251021_mem-mito	Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi2					10
Aang_Foundation	20251021_mem-mito	Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi1					10
Aang_Foundation	20251021_mem-mito	Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi2					10
Aang_Foundation	20251021_mem-mito	Aang_Foundation/20251021_mem-mito/fish4_24hpf_roi1					10
Aang_Foundation	20251021_mem-mito	Aang_Foundation/20251021_mem-mito/fish5_24hpf_roi1					10
Aang_Foundation	20251021_mem-mito	Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi1					10
Aang_Foundation	20251021_mem-mito	Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi2					10
Aang_Foundation	20251021_mem-mito_v2	Aang_Foundation/20251021_mem-mito_v2/fish1_24hpf_roi1					11
Aang_Foundation	20251021_mem-mito_v2	Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi1					11
Aang_Foundation	20251021_mem-mito_v2	Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi2					10
Aang_Foundation	20251021_mem-mito_v2	Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi1					10
Aang_Foundation	20251021_mem-mito_v2	Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi2					10
Aang_Foundation	20251021_mem-mito_v2	Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi3					10
Aang_Foundation	20251021_mem-mito_v2	Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi4					10
Aang_Foundation	20251022_mem-mito	Aang_Foundation/20251022_mem-mito/fish1_48hpf_roi1					11
Aang_Foundation	20251022_mem-mito	Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi1					11
Aang_Foundation	20251022_mem-mito	Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi2					10
Aang_Foundation	20251022_mem-mito	Aang_Foundation/20251022_mem-mito/fish4_48hpf_roi1					10
Aang_Foundation	20251023_mem-mito	Aang_Foundation/20251023_mem-mito/fish1_24hpf_roi1					13
Aang_Foundation	20251023_mem-mito	Aang_Foundation/20251023_mem-mito/fish1_24hpf_roi2					11
